x	y	z
5.349698067	0.772368908	1.210395813
5.473500252	1.777242184	1.175128937
5.553890228	1.756875515	1.169603348
5.515045643	1.660356998	1.168109894
3.984646082	2.694484711	1.366270065
3.998636723	2.764672279	1.367940903
4.927711964	0.608472109	1.248403549
5.371629715	0.815267801	1.212129593
5.364942074	0.838770628	1.213155746
5.407912731	0.863895893	1.209186554
5.387956619	0.84300065	1.210800171
5.347457886	0.870464325	1.21472168
5.384504318	0.882579803	1.211135864
5.840471745	1.707145214	1.171916962
5.847036839	1.790643215	1.171850204
5.947978973	1.64645195	1.173027039
5.242088318	1.788910866	1.255620956
5.414369583	1.82597971	1.188213348
5.05423975	0.805942297	1.403860092
4.73088932	0.868691444	1.324790955
4.826844215	0.845843077	1.333147049
5.293045998	1.807681561	1.231063843
5.348932266	1.797373295	1.2103405
5.436449051	1.596245766	1.184907913
5.384317875	1.708426952	1.199417114
5.438790798	1.718820572	1.181282043
3.939497232	2.665165901	1.362031937
5.373286724	1.636572838	1.20617485
5.362593174	1.588204384	1.215791702
4.791833401	0.927573442	1.328458786
4.732747078	0.932802439	1.305948257
4.778408527	0.876475811	1.326078415
5.290293217	1.638465405	1.247709274
5.235832214	1.727748871	1.265533447
5.314146996	1.706199169	1.229801178
5.057400227	0.893692732	1.43862915
5.312077999	1.072990656	1.270956039
5.303367615	1.047822475	1.324035645
5.316644669	1.030437946	1.277288437
5.30944252	1.002519369	1.309440613
4.782271862	0.837795019	1.328359604
5.131539822	0.728767872	1.284088135
5.139530182	0.732946396	1.286714554
5.05120182	0.935497046	1.418088913
4.730096817	0.810496569	1.337238312
4.69026804	0.907296896	1.305019379
4.757409096	0.770675898	1.328008652
4.773187637	0.767856359	1.326303482
4.672551632	0.800565481	1.335256577
4.730610371	0.780092955	1.327470779
5.140340805	0.753209591	1.29690361
4.751233578	0.827312946	1.335668564
4.759193897	0.79194808	1.334114075
4.66070652	0.787828207	1.333337784
5.103826046	0.732619047	1.290454865
5.11422348	0.787578106	1.325641632
5.121586323	0.812897921	1.352203369
5.067070484	0.807395458	1.38675499
5.038980484	0.794679642	1.382097244
5.058941364	0.83136344	1.4473629
5.03806591	0.81396699	1.41293335
4.994077206	0.707889557	1.315647125
4.956562996	0.662813187	1.278556824
4.953165054	0.717556	1.311223984
5.212349892	1.064987898	1.455152512
5.200873852	1.040483952	1.483802795
5.170854092	1.049572468	1.480594635
5.248009682	0.971402645	1.502637863
4.744339466	0.918559551	1.303518295
4.759300709	0.922201395	1.311225891
4.743540287	0.903892517	1.310777664
5.081073761	0.819059372	1.425842285
5.125319958	0.83562994	1.417917252
5.374769688	0.716499805	1.203353882
5.268675804	0.786983967	1.220106125
5.239237309	0.884690762	1.360567093
5.27904129	0.860516548	1.267776489
5.244939804	0.849449635	1.312971115
5.265059471	0.883152246	1.323009491
4.685312271	0.751123905	1.310647964
5.13190937	0.711118221	1.268323898
4.783486843	0.793673038	1.327968597
4.817459583	0.7889328	1.316642761
5.211928844	0.867916822	1.391443253
5.226204872	0.862919569	1.354005814
5.204107761	0.841423988	1.357841492
5.266162395	0.828380585	1.242204666
5.253400326	0.829177141	1.260972977
4.692821503	0.799001694	1.332439423
4.706822395	0.835760593	1.336584091
4.674062252	0.865334749	1.323165894
5.119253635	1.008322716	1.471506119
5.220888615	0.892609358	1.412143707
5.237051487	0.931548119	1.398172379
3.982895613	2.528012753	1.397247314
5.092396259	0.765126228	1.309720993
5.036963463	0.766909361	1.350162506
5.073755741	0.791447878	1.346496582
4.900763988	0.510176182	1.222007751
5.313209057	0.905827761	1.24773407
5.296049118	0.924701691	1.29933548
5.323938847	0.951239109	1.251947403
4.997098923	0.848502874	1.401760101
5.023648262	0.874145746	1.419567108
5.022213936	0.839076757	1.416742325
5.170771599	0.802186728	1.335514069
5.213723183	0.808354139	1.316921234
5.198514938	0.793798447	1.326368332
5.197127342	0.773404121	1.30021286
5.213785648	0.767611742	1.282964706
5.183580875	0.735639811	1.266551971
5.216835022	0.755153179	1.260597229
5.418421268	0.658200741	1.195243835
5.069909573	0.905339718	1.444301605
5.2541008	0.806024075	1.233188629
5.238282681	0.777113199	1.239162445
5.15638876	0.833920479	1.374277115
5.107064247	0.825253725	1.383615494
5.142153263	0.841833591	1.397071838
3.91877389	3.671997547	1.374837875
4.750385761	0.752081156	1.316204071
4.787529469	0.751372576	1.3123703
4.73742485	0.977744579	1.312746048
4.774894714	0.987065315	1.327529907
4.766422272	0.952461004	1.320705414
4.686653137	0.675225019	1.273097992
4.690747261	0.701939583	1.286931992
3.950470686	2.630856514	1.363239288
3.970885277	2.650882721	1.367357254
3.996446848	2.632396698	1.379276276
3.937817335	2.601746082	1.360292435
3.961503744	2.605174541	1.367708206
3.989300251	2.581963539	1.385023117
3.939968348	2.538835049	1.368347168
3.885265112	2.49647665	1.360132217
3.839118242	2.530373096	1.357584
3.844343185	2.653411865	1.360097885
3.90124011	2.576228619	1.357095718
5.585807323	0.163814545	1.22179985
5.554215908	0.195558548	1.221090317
5.575771809	0.100447893	1.232524872
5.63419199	0.105000973	1.225614548
3.858102322	2.450683594	1.366649628
5.537600517	-0.090533972	1.234525681
4.715201855	1.059823036	1.307504654
4.440623283	1.308750391	1.281534195
4.45923233	1.347456455	1.278270721
5.15792942	-0.423547506	1.262586594
5.116156101	-0.493303537	1.260606766
5.092253208	-0.384248257	1.270523071
4.888701439	-0.324066162	1.241201401
4.842107773	-0.338337898	1.244422913
4.834919453	-0.214111328	1.242099762
4.914018154	-0.263942003	1.241483688
4.531864166	3.25315094	1.460254669
4.657241821	1.043194771	1.304714203
4.511467934	1.245520115	1.283279419
4.535699368	1.19230938	1.279022217
4.48656559	1.196149588	1.276512146
5.312570095	0.450678349	1.186594009
4.441384792	1.523091316	1.283813477
4.337757111	1.634235859	1.334125519
3.829645395	3.748619556	1.374404907
4.327634811	1.6537323	1.336555481
4.344843864	1.616915226	1.32742691
4.335619926	1.592292309	1.322160721
4.32051754	1.623267174	1.334257126
4.453665257	1.691333294	1.317968369
3.58608675	3.853460789	1.357589722
4.922241211	2.778240204	1.505384445
4.959231853	2.812742233	1.487249374
3.599765062	3.881313324	1.360797882
4.985920429	2.878734112	1.491346359
5.001511097	2.897799015	1.484436035
4.989700317	2.885212898	1.462772369
4.280635834	1.667657375	1.346975327
4.232447624	1.708246708	1.369945526
4.265478611	1.745810509	1.364784241
5.388327599	2.830363274	1.153982162
5.368021965	2.900362492	1.17209816
5.42150259	2.916458607	1.160890579
4.345088959	1.691449165	1.330802917
4.313672543	1.735335827	1.340764999
4.742369175	1.698669434	1.283695221
4.712594986	1.741116047	1.281757355
4.457161427	1.208186388	1.278263092
3.698596001	3.804299831	1.362709045
3.594866991	3.765599251	1.362743378
4.369456291	3.068361759	1.425363541
4.348487377	3.029301167	1.416526794
4.204297543	3.094562054	1.376876831
4.175024509	3.095882416	1.376373291
4.145929813	3.087068081	1.375597
4.172960281	3.141868591	1.378002167
4.273365498	3.146967411	1.383666992
4.241337776	3.186164856	1.379693985
4.30336237	3.203146935	1.383371353
4.280752182	3.02203989	1.391685486
4.281549454	3.080521107	1.385662079
4.322622776	3.049470425	1.400684357
4.231274605	2.801956654	1.431598663
4.140752792	2.875744343	1.381032944
4.169914722	2.927289486	1.381008148
4.202867031	2.879683495	1.396308899
4.242555141	2.876460075	1.408370972
4.268836975	2.875042439	1.415897369
4.239418983	2.808170795	1.43239975
4.242911339	2.818432808	1.430908203
4.167656898	2.766554356	1.453422546
4.304255962	2.818328857	1.469062805
4.244857788	2.773806095	1.490314484
4.243432045	2.82749033	1.427459717
4.261163235	2.824138641	1.434566498
4.240556717	2.847991467	1.416374207
4.291151524	2.851428986	1.431127548
4.168972015	2.834739208	1.399700165
4.180038452	2.801422119	1.422655106
4.221155167	2.815350533	1.424463272
4.23287487	2.798117161	1.442964554
3.537630796	3.513537407	1.36432457
4.336959362	2.86750555	1.447912216
4.364778042	2.908933163	1.456678391
4.37001276	2.879823208	1.472755432
4.67005825	2.527163029	1.465408325
3.682535648	3.702167988	1.370342255
3.47583127	3.239426136	1.366983414
3.594928503	3.528779507	1.363121033
4.533444405	2.301094055	1.50951004
4.548052788	2.311634541	1.481090546
4.461149216	2.246848106	1.470363617
4.576576233	2.36201334	1.501792908
4.560982704	2.332062721	1.499435425
3.685088158	3.372215271	1.373538971
4.085131168	2.635807037	1.500394821
4.058338165	2.591117859	1.474597931
4.082022667	2.660604477	1.458276749
4.55160141	2.223176479	1.32734108
4.499266148	2.230505466	1.39598465
3.558542728	3.309012413	1.370441437
4.579157829	2.353494644	1.457891464
3.627585649	3.779240608	1.364963531
3.678893089	3.522801876	1.365299225
3.676584721	3.582373142	1.366485596
3.730976582	3.561197281	1.368917465
3.781311989	2.46397686	1.363067627
3.839905739	2.471956253	1.361093521
3.650120258	3.864488602	1.364336014
4.54424715	2.190940857	1.309064865
4.502757072	2.121708393	1.302659988
4.529205322	2.263978958	1.39106369
4.56486845	2.29833889	1.373287201
4.548962116	2.252027988	1.357114792
3.696679115	3.828907013	1.363685608
3.740068913	3.859100342	1.36790657
3.741244555	2.555573463	1.360462189
3.719739437	3.810310364	1.365182877
3.757492542	3.783977985	1.371013641
4.493641853	2.27207613	1.439281464
4.643864632	2.453644753	1.525163651
4.469194412	2.076785088	1.307113647
4.555495262	2.322692871	1.460235596
4.548307896	2.312747002	1.423856735
4.532087326	2.138089657	1.283248901
4.489938259	2.096225739	1.295410156
4.452307701	2.144323349	1.400629044
4.48788929	2.186163902	1.376411438
4.524221897	2.210254669	1.352712631
4.51624918	2.16048193	1.318696976
4.510572433	2.084545612	1.279943466
4.531410694	2.107372761	1.27482605
4.535452366	2.073625565	1.26640892
5.012367725	2.853402138	1.391172409
5.035953522	2.898390293	1.418880463
5.057819843	2.878142357	1.349014282
4.470621586	2.129162312	1.355075836
4.479280949	2.110415936	1.317018509
4.464838505	2.095777512	1.328496933
4.472946644	2.222097874	1.426223755
4.99514389	2.862311363	1.41976738
4.986713409	2.86605072	1.44446373
5.005372047	2.887352943	1.441905975
4.459813595	2.176511765	1.411813736
4.42953968	2.235754967	1.512866974
4.447363377	2.234701633	1.493291855
4.443482876	2.209021091	1.468612671
4.474551678	2.305360317	1.504570007
4.503753185	2.294045448	1.513936996
4.517035484	2.301293373	1.471830368
4.564901352	2.216181278	1.299283981
5.283141136	2.394379616	1.175523758
5.199489117	2.455002308	1.176612854
4.554108143	2.051365376	1.256856918
4.522779942	2.038223743	1.26474762
4.504599094	1.869944572	1.261459351
4.448866367	1.867055416	1.27649498
4.47293663	1.84928894	1.270210266
5.09115839	2.202066422	1.196580887
3.849876165	2.427174091	1.373586655
4.484996796	2.041947365	1.282478333
4.502615452	1.973957539	1.263433456
5.191256046	1.994128227	1.243051529
5.255095005	1.979239941	1.222759247
5.10896492	2.056888103	1.24090004
5.260917664	2.063430786	1.205507278
5.060224533	2.207885265	1.192148209
4.410491467	2.014018059	1.355506897
3.381609201	3.989560604	1.358215332
5.318990231	2.197859287	1.188373566
5.311471462	2.096560478	1.196073532
4.011124611	2.52981472	1.424530029
4.020712852	2.510082722	1.460382462
3.99181509	2.483176231	1.436565399
5.147464275	2.085754871	1.224666595
5.169931412	2.042882919	1.233764648
5.185409069	2.085163593	1.217702866
5.230977535	2.03566885	1.217687607
4.41118288	2.051206112	1.385084152
4.438764095	2.106954575	1.395002365
3.368764877	4.025090218	1.366289139
3.414066315	4.007453918	1.358543396
5.236743927	2.106976986	1.204174042
5.216377258	2.084795952	1.21096611
5.193006516	2.127409935	1.207607269
3.775948524	2.395080566	1.369487762
5.103385925	2.107411385	1.223739624
5.062412262	2.151906013	1.211811066
5.138142109	2.136119366	1.21150589
4.617616177	1.912697315	1.259719849
4.531047344	1.958428383	1.252908707
4.554054737	2.003623009	1.252985001
5.715104103	1.854257107	1.16951561
5.67485857	1.952517033	1.170530319
5.741802216	1.923304558	1.169033051
5.818841457	1.130392313	1.171386719
3.998931408	2.383458138	1.562927246
3.995024443	2.442468643	1.483846664
4.00487709	2.417059422	1.537696838
4.551603317	1.480265141	1.270261765
5.990070343	0.803781271	1.18286705
6.000627995	0.840061665	1.18547821
4.649391651	0.943883181	1.291240692
4.849106789	1.534154415	1.291173935
4.962167263	1.365307331	1.315776825
4.933497906	1.410916328	1.310525894
4.667266369	1.48321867	1.285146713
4.640113831	1.610888481	1.27983284
4.82533884	0.723094463	1.293743134
5.543706894	1.552155495	1.162759781
5.496614456	1.565957069	1.168243408
4.888802528	0.662973404	1.270795822
4.670354366	1.774876118	1.277095795
4.688507557	1.816474438	1.274402618
5.731557846	1.457942486	1.169527054
4.659603596	1.68555212	1.280891418
4.63073349	1.735877037	1.277843475
5.664347172	1.256784439	1.169137955
5.57169342	1.308471441	1.171411514
5.722886086	1.57229948	1.165506363
5.776614666	1.638669014	1.168264389
5.840054035	1.578596115	1.168272018
5.6727705	1.502059937	1.163455963
5.603491783	1.470022678	1.163663864
5.61164093	1.577012062	1.16113472
4.730071068	0.635548353	1.255037308
5.987918854	1.792561054	1.172319412
5.988741398	1.892038345	1.170816422
6.025324345	1.833918095	1.170276642
4.852154732	0.483633041	1.226932526
4.640797615	1.478987694	1.280847549
4.705464363	1.511897087	1.284091949
4.69678688	1.532412052	1.283130646
4.7154212	1.616847992	1.282030106
4.820350647	1.651889324	1.284090042
4.606127739	1.493745327	1.275306702
4.574034214	1.529256344	1.276023865
4.649281025	1.533360958	1.280958176
4.657822132	0.645998716	1.246408463
5.862010956	1.092023849	1.174079895
5.893126488	1.139781713	1.17370224
5.940128803	1.061420202	1.174787521
4.691435337	1.491550446	1.284744263
4.571086884	1.392870426	1.276256561
4.581469059	1.444033623	1.27324295
4.759085655	0.707901716	1.290651321
4.727579117	0.674536228	1.275039673
5.559301853	1.228493452	1.175420761
5.987201691	0.754130602	1.181295395
4.814592838	0.882947922	1.338506699
4.782137871	0.902237654	1.323730469
5.77199173	0.917989254	1.172790527
5.903825283	0.842077732	1.171823502
5.278604507	1.871855736	1.230255127
5.216907978	1.921108246	1.249681473
5.298427582	1.922486782	1.216852188
5.025431156	1.158526659	1.356147766
4.645411491	0.372038364	1.282274246
5.880643845	1.018751621	1.175392151
5.870594978	0.996561766	1.175704956
5.855326653	1.00235033	1.174472809
4.913433552	0.479372025	1.219993591
4.614378452	0.783076048	1.342102051
4.627466679	0.792867661	1.34233284
4.982275486	1.256491661	1.310586929
4.912187099	2.303767681	1.193733215
4.968859673	1.236281872	1.313568115
4.942228317	2.751555443	1.430437088
4.916216373	2.717504978	1.423242569
4.896165848	2.727927685	1.472196579
4.897018909	0.851334333	1.35682106
4.913815498	0.881400108	1.365760803
4.882950306	0.877582788	1.359832764
4.781746864	0.657854795	1.266178131
4.828999519	0.671421766	1.272333145
5.761205673	1.1092906	1.167882919
5.823735714	1.051302671	1.172428131
5.390311241	0.547014713	1.18844223
4.490140438	1.391826153	1.272130966
4.462938786	1.434957027	1.268371582
6.000716686	1.358795404	1.17183876
5.906779289	1.330074072	1.170873642
5.925645351	1.405335665	1.171804428
5.018181801	1.207523346	1.336994171
5.909306049	0.761002064	1.174634933
5.46512413	1.275690556	1.193944931
5.509706974	1.289311886	1.180431366
5.064544201	1.073855877	1.409408569
5.093757629	1.073011637	1.411653519
5.710631371	1.171536684	1.167238235
5.454874992	1.081190348	1.203048706
4.92790556	2.699689865	1.36577034
4.960168362	2.737545967	1.365131378
4.956892014	2.714111805	1.326375961
4.937105179	1.49045372	1.30260849
4.991596222	1.484203339	1.305362701
4.996440887	1.42736578	1.312892914
4.806350231	1.467046261	1.293609619
4.874688625	1.441239357	1.301435471
5.017253399	2.46906805	1.206195831
4.893247128	1.240182161	1.307947159
4.352303028	1.496106148	1.293762207
4.992152214	1.219936609	1.320886612
4.786015034	1.434094429	1.295213699
4.948165417	2.520528793	1.234437943
5.814015388	0.766520023	1.172655106
4.317956924	1.498882771	1.304914474
5.444541454	1.181987047	1.202804565
5.468345642	1.220362186	1.193603516
5.918745995	0.910923243	1.171422958
5.84076786	0.890820742	1.171510696
5.884818554	0.968194723	1.173307419
4.95868063	2.345709801	1.196928024
4.981500149	2.3989048	1.202875137
5.626399517	0.97985673	1.178215027
4.390963078	1.510208607	1.287752151
4.379863262	1.486745358	1.285972595
4.378035069	1.521687031	1.292375565
4.478554726	1.672156811	1.304199219
4.302250385	1.59073925	1.329124451
4.872208595	2.302256107	1.199899673
4.591659069	1.695323467	1.278137207
5.030874729	2.38822031	1.194141388
5.10202837	2.450850964	1.188907623
5.457672119	0.940953493	1.204767227
5.458537102	0.987971067	1.204463959
5.510369301	0.924832106	1.193706512
4.343240261	1.549042702	1.307788849
4.829977036	1.756405354	1.284173965
4.777982235	1.740958691	1.283578873
4.75466156	1.802896976	1.279111862
4.232940197	1.528347969	1.334424973
5.545765877	0.912157297	1.187616348
4.422721386	1.394106865	1.268693924
4.942463398	2.417540073	1.214653015
4.520463943	1.610883236	1.284563065
4.502809048	1.606785297	1.286407471
4.561664104	1.692116737	1.277946472
5.058870792	2.218904495	1.19140625
4.41076231	1.452386379	1.276515961
5.681020737	0.894438744	1.178167343
5.151303768	2.517433643	1.180702209
5.091897011	2.524380207	1.193620682
5.140861034	2.589416504	1.185686111
4.492692471	1.501488209	1.275499344
4.468512058	1.564324856	1.286472321
4.460419655	1.654929161	1.303924561
4.887964249	2.443022728	1.234390259
4.889405251	2.359684944	1.212081909
4.467792988	1.691135883	1.310218811
5.468985558	0.893206358	1.202102661
5.734708309	1.008091211	1.17064476
4.272370338	1.510385036	1.32097435
4.290259838	1.478211403	1.309513092
4.428832054	1.642080307	1.311424255
4.420922756	1.628868103	1.31321907
4.321595192	1.443389893	1.293130875
5.521571636	0.850786448	1.194860458
4.236573219	3.512551308	1.379041672
4.459607601	1.221544027	1.282541275
4.469945908	1.236612558	1.28401947
4.479131222	1.217221022	1.281843185
5.733112812	0.8236866	1.17609787
4.533129215	1.776173115	1.279470444
4.592993259	1.637526035	1.279087067
4.524028301	1.578076839	1.282371521
4.54181242	1.698445797	1.280452728
4.447701454	1.625197411	1.29507637
4.015695572	3.590426445	1.375740051
4.630270004	1.827908039	1.269525528
4.618463039	1.773161888	1.273885727
4.570994854	1.791245461	1.272455215
4.522716999	1.703438282	1.285715103
4.473057747	1.632933617	1.289764404
4.483366966	1.615283966	1.286478043
4.504646778	1.630257607	1.286752701
3.997530699	3.680878639	1.372240067
4.09327364	3.648595333	1.373636246
4.41911459	1.614321709	1.303655624
5.867458344	0.606478691	1.176994324
5.859641075	0.703358412	1.17449379
5.709045887	0.575886488	1.173694611
5.794882298	0.643814325	1.173585892
4.350208759	1.733668327	1.327119827
3.559574366	3.836817265	1.354852676
3.586878538	3.806769848	1.360244751
5.059073448	2.261445045	1.189966202
4.961470127	2.272707939	1.19109726
5.021885395	2.323328018	1.189472198
4.241858959	3.266031742	1.37947464
4.46765995	1.808525562	1.282089233
4.514919758	1.817936897	1.271867752
4.240811825	1.41604948	1.307237625
4.74794817	1.523711681	1.285177231
4.761488914	1.45647192	1.290393829
4.491405487	1.660332203	1.294042587
4.518122196	1.681250572	1.287202835
4.360579491	1.643901825	1.327417374
4.402458668	1.633028984	1.316814423
4.437786102	1.680671215	1.316436768
4.395924091	1.668817043	1.321622849
4.393881798	1.722073555	1.319049835
4.577655315	1.610968113	1.278091431
4.588794708	1.586577415	1.278547287
4.499893188	1.698108673	1.295507431
4.565223694	1.71131134	1.277345657
4.540523052	1.734544277	1.281885147
4.587657928	1.740278721	1.275920868
4.123513699	3.291712761	1.379201889
3.98637867	3.291399956	1.378593445
4.377543449	1.600128174	1.310747147
4.403648853	1.60089922	1.300971985
4.800893784	2.535513401	1.308872223
4.807853222	2.515521526	1.290153503
4.049100399	3.35209322	1.379961014
4.911059856	2.598501682	1.272018433
4.938694477	2.67256546	1.300737381
4.978896141	2.658348083	1.262529373
4.456333637	2.281356812	1.485021591
4.446246624	2.308886528	1.505981445
4.473788261	2.297403336	1.475500107
4.428189754	2.105539322	1.416032791
4.420803547	2.088243961	1.408533096
4.413140774	2.105287075	1.435214996
5.738580704	0.671927214	1.174432755
4.573168755	0.982828617	1.288217545
4.134716511	3.54711628	1.377069473
3.599066973	3.929969311	1.361885071
3.557949781	3.931293011	1.360296249
3.949362278	3.359268188	1.378602982
3.998726845	3.403637886	1.378713608
4.557250023	0.987139702	1.284343719
5.624824524	0.546838045	1.174892426
4.450398922	2.024253368	1.305274963
4.441182613	2.057168484	1.341554642
4.561929226	1.944335938	1.252716064
4.556509495	1.868453503	1.261146545
4.517985344	1.917796612	1.256263733
5.650755882	0.630631447	1.17701149
4.391860485	2.113847256	1.457334518
3.560148716	3.859583855	1.353851318
4.410468102	2.213887215	1.51080513
4.415599823	2.181128502	1.48037529
3.916218281	3.42702198	1.376394272
3.926151276	3.542200089	1.376634598
4.177839279	3.340419292	1.380064011
4.261166096	3.395406723	1.381221771
4.277528286	3.318932533	1.381076813
4.436769009	2.158226967	1.436689377
4.424697399	2.125707626	1.435224533
4.36813736	2.101325512	1.459373474
4.82356739	2.667446136	1.496982574
5.777689457	0.341430902	1.169630051
5.782543182	0.491929054	1.172077179
4.738492489	2.567698002	1.45541954
4.583035946	0.993762016	1.288328171
4.621251583	0.991360664	1.290706635
4.572950363	0.972002029	1.283746719
4.701617241	2.49601078	1.386846542
4.855329514	2.506894588	1.263299942
3.330229521	3.767792702	1.355651855
4.893085957	2.653461456	1.333850861
4.867910385	2.627301216	1.325323105
4.841835976	2.642492771	1.426250458
4.763275623	2.489620686	1.310806274
4.56196928	1.280443668	1.282978058
4.735295296	2.548112392	1.408287048
4.705316544	2.578878403	1.528234482
3.446244478	3.84889698	1.354925156
4.32651186	1.957326889	1.409479141
3.352345705	3.914252281	1.344940186
4.535176277	1.360764503	1.279226303
4.836933613	2.584236622	1.31959343
4.473485947	1.034254313	1.272666931
4.447207451	1.717544556	1.312198639
4.489280224	1.753457546	1.292539597
4.626649857	1.046907902	1.304195404
4.598704815	1.019579172	1.292165756
4.609259129	1.036969662	1.298347473
4.627657413	1.029868364	1.301002502
3.671732664	3.79703474	1.364795685
3.70413518	3.763442993	1.367696762
3.651796341	3.740377426	1.367576599
3.468967676	3.862814903	1.356296539
4.799149513	0.495143652	1.229944229
4.882205486	0.423075438	1.225227356
4.935194969	0.539533138	1.226125717
4.270233154	1.898262024	1.434259415
5.613033772	0.038222313	1.23273468
3.407396317	3.95604229	1.355796814
4.409957886	1.931843281	1.311471939
4.421755314	1.893166542	1.296033859
4.448492527	1.962067127	1.290571213
4.471971512	1.901769161	1.269109726
4.407650948	1.976002216	1.331676483
4.699269295	0.5870471	1.239702225
4.379858017	1.994412422	1.37661171
3.332652569	3.897331238	1.346668243
4.35474062	1.968999386	1.384002686
4.34146595	1.95225668	1.387296677
4.795194149	0.549916506	1.235242844
4.851319313	0.606715441	1.247051239
4.874627113	0.539585114	1.228351593
5.0827775	1.928265572	1.289293289
5.124723434	1.998971939	1.261203766
5.147933483	1.953550816	1.271528244
4.380841732	1.864705563	1.321714401
4.430071354	1.838931561	1.290374756
3.37384963	3.835897923	1.352012634
5.046169281	2.007618427	1.265960693
4.362257481	1.9468503	1.359615326
4.355153084	1.924584389	1.351329803
4.372744083	1.914479733	1.336194992
4.810180187	0.42041254	1.237819672
5.025059223	2.210524082	1.195764542
4.192440033	1.890101433	1.510910034
5.405147552	0.460871458	1.180366516
5.362043858	0.404050112	1.179164886
4.931814194	2.026850224	1.257919312
4.271277905	1.945018768	1.456428528
3.342849016	3.933649063	1.348478317
5.349755287	0.282567501	1.202402115
5.248518467	2.279968739	1.185358047
5.154236794	2.24704361	1.190652847
5.135763168	2.348748207	1.185773849
4.228382111	1.925322533	1.493337631
3.563538551	3.890175343	1.357992172
3.536978245	3.862009048	1.355623245
4.2721138	1.774948597	1.367513657
4.904563427	1.996359348	1.269924164
5.506343365	0.661724806	1.186450958
4.347772121	1.780631542	1.331016541
5.537450314	0.891934872	1.19102478
5.541023731	0.963154793	1.18860054
5.58733511	0.883052349	1.186424255
4.352241993	1.81529808	1.331386566
4.348944187	1.842203617	1.339159012
4.366661549	1.821585655	1.325986862
5.495127201	0.781244993	1.192752838
5.588657856	0.799634933	1.186244965
4.287295818	1.84537077	1.383020401
5.706373215	0.726401091	1.176246643
5.594681263	0.6954391	1.181652069
5.66331768	0.760434866	1.179515839
5.393678665	0.259644985	1.221107483
5.293192863	0.291603804	1.191486359
5.437883854	0.683892012	1.193990707
5.432587147	0.751262426	1.19774437
5.5082407	0.726411104	1.188659668
4.282746792	1.873853683	1.405273438
5.356723785	0.242465734	1.212287903
5.373134613	0.219778776	1.2271595
5.697673321	1.099683046	1.166656494
4.290092468	1.784204483	1.360651016
5.227157116	2.208938599	1.191556931
5.239631176	2.153351784	1.197753906
5.171855927	2.18087244	1.198860168
4.945809364	2.147536755	1.213941574
4.39055109	2.078797817	1.429328918
4.373869419	2.035058975	1.412424088
5.252449989	1.444134235	1.278017044
4.938457489	2.082700253	1.236871719
5.273447037	1.358083725	1.271959305
4.250445843	1.936913967	1.472017288
4.293176651	1.910130978	1.416795731
4.270487785	1.921788692	1.447000504
4.359304905	2.163612843	1.514310837
4.387938023	2.185509205	1.515474319
4.390985489	2.165103436	1.489274979
4.877810478	2.146245003	1.217159271
4.911767483	2.131317139	1.219308853
5.047450066	2.093013763	1.233371735
4.338953018	1.990677834	1.415973663
5.516197681	0.183556557	1.234142303
5.205487728	1.512171745	1.291233063
5.215340614	1.64589262	1.279375076
4.888317108	2.10579443	1.230407715
4.884997845	2.051980495	1.250574112
4.034234524	3.478640556	1.377653122
4.175549984	3.463890076	1.379241943
4.109054089	3.404905319	1.37988472
4.376290798	1.804081917	1.319541931
4.388733387	1.824489594	1.314548492
4.420562267	1.780918121	1.3046875
4.752730846	2.512947559	1.34851265
4.724012375	2.468318462	1.341934204
5.497777462	1.478718758	1.172685623
4.683854103	2.558867455	1.497419357
4.713772774	2.573639393	1.480323792
4.679314137	2.484172344	1.411582947
4.676428318	2.509978294	1.417062759
4.678528309	2.540997028	1.420387268
4.684510708	2.533252716	1.396017075
4.691581249	2.549347401	1.396596909
4.700171947	2.556314468	1.435211182
4.71028471	2.545608521	1.389657974
4.78372097	2.465702057	1.280801773
4.547755241	1.62157011	1.281467438
4.520563126	1.653980732	1.286300659
4.551541328	1.668283939	1.281082153
5.483407497	1.410330772	1.178606033
4.231688976	3.602145672	1.378324509
4.463851929	1.612706184	1.286916733
4.480837822	1.595866203	1.286956787
4.448206902	1.598982811	1.29083252
4.302859306	1.820817947	1.361839294
4.309402943	1.850459576	1.367778778
4.328999996	1.823758125	1.345085144
4.558978081	2.129172325	1.265233994
4.567130566	2.174221992	1.277038574
5.423230648	1.433652878	1.198501587
5.473488331	0.24462986	1.224222183
5.474563599	1.325775146	1.188711166
5.438781261	1.336625338	1.200019836
5.41110754	1.364469051	1.208572388
5.376436234	1.366649151	1.221837997
5.392251015	1.379701138	1.216388702
5.378067017	1.392728806	1.221389771
5.456796646	1.427149773	1.185857773
4.573300362	2.262459278	1.324768066
4.604311943	2.272147179	1.294481277
5.410694122	1.396519899	1.207422256
5.438492775	1.405592442	1.194814682
5.454970837	1.378531694	1.191318512
5.318500042	1.516944408	1.242698669
5.421733379	1.49305582	1.196073532
5.395039082	1.467713833	1.208881378
4.845639706	1.265486479	1.301450729
4.674234867	2.335667133	1.267068863
5.286201	1.372088909	1.266384125
5.345252991	1.342823029	1.233337402
5.315523148	1.333348751	1.248094559
5.286393166	1.344854355	1.262531281
3.752369642	3.694944382	1.3735466
3.764066458	3.611062527	1.373199463
3.690142155	3.63465786	1.369722366
5.312901497	1.366110325	1.252124786
5.301373005	1.387760162	1.260202408
5.313286781	1.391413927	1.253734589
